MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label
-420.62268,103.64019,50.425674,24.119654,17.864145,3.4399326,-4.331823,-0.35365427,-0.58851683,-4.7091618,-5.783897,-2.498436,-0.42194796,0
-275.12238,109.06294,18.380587,12.373342,-9.416141,-4.72025,-0.27835754,-12.255232,-5.8223715,-3.2841148,-15.342905,-4.2090607,0.70869976,0
-427.57733,118.8535,37.29699,19.98725,12.768996,4.073563,2.194269,3.0064316,-2.2005847,-4.6328425,-3.5097256,0.18584582,-0.5630262,0
-384.23343,114.84134,33.501186,16.28504,5.6688275,5.1563125,2.3556318,-2.2114527,-4.282569,-4.616326,-6.5448976,0.04910413,0.6607334,0
-346.49872,115.64496,20.081455,15.795148,2.6507328,1.847395,2.7467809,-10.720832,-4.5065393,-1.725982,-10.842082,-0.8476325,0.40029922,0
-362.13727,116.52113,28.837927,22.966396,-2.332311,-1.7855523,5.685895,-9.575774,-3.7385666,-2.8034697,-10.306313,0.28747487,1.2884305,0
-376.49,124.29897,32.196712,18.056469,-2.1573882,1.9989531,2.4553115,-9.340802,-2.4961808,-3.6346316,-7.0603156,-2.385487,0.0135520715,0
-338.80093,98.72235,29.25597,20.382507,9.376891,-2.6886032,2.0372727,-7.6739626,-5.2890754,0.6269817,-8.178773,-1.0387561,0.2682416,0
-407.99777,97.49169,40.886272,21.64888,17.135437,6.4026456,-0.31965,-0.23594694,-0.745946,-2.4657943,-3.4891272,-2.217587,0.23434587,0
-419.94745,109.76415,44.28149,24.549473,14.878953,5.055052,-2.6751251,0.08509554,-2.629204,-5.2226424,-4.6330295,-0.13181883,-1.6412824,0
-379.1617,102.614845,36.266132,14.870163,7.758877,5.128578,-1.0356698,-3.3052042,-3.988349,0.7432679,-8.728558,-5.2437057,-1.2627008,0
-349.37433,109.61155,29.345371,17.617615,1.9953839,1.4675214,-2.1015477,-11.7346945,-4.82117,-2.5137005,-5.9967265,-2.2264287,0.31132203,0
-429.0773,109.06085,45.747353,24.05161,16.295464,7.321268,0.052350998,-1.20323,-4.47103,-0.9789151,-3.7710822,-3.362836,-0.21211398,0
-341.09207,106.642426,37.307076,24.592678,-2.8345637,-2.6048863,5.0660872,-11.29094,-8.277911,-4.065446,-13.082611,-5.2296777,1.0739537,0
-401.00916,117.68725,41.35787,27.83061,6.5539017,-1.9035652,2.870801,-3.9311702,-5.2813306,-5.1511207,-7.9990735,-3.901326,0.864762,0
-371.22522,111.17793,37.78534,27.779972,4.6181746,-2.841772,1.3879399,-4.815353,-5.366897,-6.17753,-8.096842,-3.5784988,-0.5023564,0
-376.9637,118.96167,34.49035,24.178415,-1.0656044,-1.613391,2.8883715,-7.865876,-2.2608457,-5.609926,-7.5648413,-2.2525566,-2.207271,0
-374.90375,115.437546,36.15904,32.057255,4.1437535,-4.7705584,0.58656436,-11.358524,-7.5232887,-7.9698806,-10.594547,-2.2689042,-0.45611784,0
-414.8692,123.333534,45.173244,26.755241,8.872547,3.3158555,-1.2865119,-5.92562,-1.3987403,-8.196995,-7.6253934,-1.6303477,-0.33902842,0
-299.04233,86.67945,39.442623,27.288488,-7.622277,-7.9381804,0.2664817,-15.73084,-2.4431539,-2.8549132,-12.707488,-0.2849032,-0.63955045,0
-391.29703,106.024895,46.39303,30.27725,2.180694,-3.938183,-2.8721452,-6.5123243,0.86817914,-4.6404085,-5.795478,2.2731562,-0.5578899,0
-379.7772,101.53773,51.00021,27.75598,0.21434298,-2.871437,-2.3132746,-10.167466,0.15210076,-3.6278353,-9.450196,0.7937893,-1.4899213,0
-324.73157,97.03702,35.0206,24.941143,-7.397911,-4.4282217,-1.5645623,-12.043279,1.4087871,-3.8539925,-12.418364,4.550578,1.6688052,0
-363.74,98.456635,44.342033,30.13055,-5.713347,-5.02812,1.9770178,-12.341799,-1.6631839,-2.4619102,-8.862995,1.3873231,1.0583236,0
-394.61212,108.064415,51.042843,28.286238,1.9665034,-2.4320464,-0.721324,-9.444263,-1.1067361,-2.1864343,-7.5388026,-0.6110032,0.21095674,0
-257.49768,71.7999,9.854273,21.746243,6.423797,-8.031612,-1.9337195,-5.278154,-6.130802,-0.84563273,-11.6273365,-4.8586235,-2.6925068,0
-389.55936,95.74335,36.49423,31.123598,13.618626,-1.572597,0.28153798,0.79203916,-1.4363918,-0.63643205,-6.0769563,-0.9858027,-2.8498213,0
-316.14694,90.17,23.203302,24.176964,8.712356,-4.670783,-7.196139,0.76673293,-1.5001398,-1.2403222,-7.106519,-2.1240926,-5.967351,0
-357.68045,87.44537,22.040148,34.00909,14.688173,-3.9529932,0.39252847,3.4141881,-3.7156868,-0.35866293,-6.2504897,-0.6132515,-6.342521,0
-382.1676,104.44024,33.25017,29.075027,15.265071,3.6382422,-1.9262248,-2.4779685,0.058857262,1.0734175,-4.927396,-2.7101629,-2.2969415,0
-429.1514,102.17112,41.80152,28.135021,18.43522,5.3859286,-0.6066679,3.2421024,0.41958725,-0.94382715,-6.372491,-1.8894569,-2.1893451,0
-269.56232,45.859623,32.21777,14.48556,12.925804,-3.5601006,-1.0730089,-5.5996222,-6.061307,-0.8761244,-8.07028,-3.169084,-1.1054827,0
-419.95282,78.229355,54.844696,23.925226,21.165045,11.320095,3.3326025,2.86801,-0.7925542,-0.8644061,-1.0680959,-2.4028091,-0.6180921,0
-307.97876,62.032776,35.72476,18.31145,15.724462,0.82404655,-5.4714923,-4.206289,-8.496997,-1.6474476,-7.528931,-2.5014927,0.28322366,0
-347.53494,59.651306,36.681126,26.88708,15.440434,4.534671,-2.704927,-1.2787378,-2.3029966,-0.4653252,-7.272856,-1.7076114,2.1854463,0
-349.01416,70.04856,44.04106,25.535576,15.74683,4.602565,-7.9124503,-1.6562868,-4.57963,-0.9752176,-5.204339,-3.152032,2.1972466,0
-370.15125,69.28528,46.320107,23.415741,17.689934,6.8297496,-3.566702,3.3471918,-3.3253975,-4.5288787,-3.7859583,-2.4237096,1.4794459,0
-238.77336,61.35912,19.894878,13.003283,-1.4736131,-4.427542,2.3219657,-9.515395,-5.0583715,0.83030146,-12.432196,-2.1325374,-1.1159314,0
-411.7811,100.684235,44.510544,20.299593,12.320509,5.855805,4.460661,-0.9146178,-0.77338487,1.1757154,-7.1624722,-2.5328865,-0.11110707,0
-355.323,98.22729,35.10379,17.242582,5.2431183,2.8719072,1.248678,-3.7661974,-3.1273253,0.21187839,-10.082285,-0.2057923,1.5127743,0
-314.89532,87.8204,23.181864,14.964221,3.9516785,1.1245539,0.47580117,-12.668547,-6.5524006,6.281707,-11.073706,-2.3614435,-1.1085473,0
-326.29095,95.324326,27.950974,19.552258,1.3033417,0.6970127,4.801401,-8.15113,-5.456348,4.9412875,-11.558305,-1.1817148,2.0274029,0
-366.0371,94.24976,39.80418,16.84203,3.8797255,4.560536,0.118264675,-4.8230844,-1.4698073,-2.1263585,-8.75179,0.6931332,-0.5386142,0
-328.10764,98.423744,29.313862,23.716993,15.852631,-2.5406034,-15.739457,-6.4248676,-0.5447052,-2.7055686,-7.5932193,-5.664309,-6.450605,0
-409.00342,89.332306,41.540073,31.643848,25.887556,3.958105,-2.2982984,-0.33774748,4.9465785,0.2105432,-3.8076258,-5.9021645,-4.380705,0
-426.08615,96.36019,44.017563,32.442047,26.791079,7.255692,-2.9864001,-0.15395477,3.580298,-2.430525,-5.1450386,-4.9983573,-4.665236,0
-377.78305,102.838905,39.49779,29.085796,19.828327,-0.25765055,-8.670319,-2.7133462,-1.1513649,-5.6311407,-5.992576,-5.76226,-5.4592924,0
-439.32895,108.80001,42.68736,33.06818,24.930277,8.33062,-3.8627946,-3.8212068,1.700676,1.6399168,-4.2810845,-4.3515716,-5.801284,0
-430.88217,111.03952,47.7412,30.545967,22.99771,6.7390785,-3.8107283,-2.0369601,0.19187553,-5.757513,-4.362202,-5.898895,-4.7237062,0
-249.11395,64.89324,18.797783,15.964232,5.9370193,4.554992,-2.1085508,-7.5449367,-8.515294,0.49083948,-1.4553196,-5.228484,-8.177935,0
-424.0242,112.340904,53.4535,21.468185,9.124868,9.342654,1.4530578,-0.59215945,0.082144685,-2.7518792,-0.6392618,-3.4594097,-4.442393,0
-395.21838,97.725784,45.080162,22.809435,14.862537,10.899704,-1.826762,-3.071977,-1.5557082,-0.0028998903,-0.15833157,-5.012402,-5.304819,0
-398.54056,105.962296,44.211468,23.673733,10.503957,8.418015,-1.0424104,-0.17756389,1.8453823,-6.694645,-0.34919962,-3.8845277,-5.6032205,0
-435.24133,114.55156,46.462242,18.493664,12.535801,10.548957,4.703852,1.6164833,-0.68253994,0.9093749,-0.20712157,-4.514375,-5.455795,0
-421.60077,107.248405,46.75838,24.889101,12.332686,9.515114,2.2978942,-1.5103905,1.2312741,-2.8957343,0.09940653,-3.499036,-5.008737,0
-327.30847,86.99247,35.04597,10.929532,12.017937,5.666546,-6.205762,-3.6133416,-1.6142553,-1.7192134,-4.2383537,-2.325911,-7.3766465,0
-420.31656,109.761734,45.777184,17.230614,14.5226,13.762113,1.2081156,0.457585,0.0039651506,-1.155324,-2.531695,-2.6219995,-4.82391,0
-397.58182,100.50309,41.029346,19.40427,17.701805,12.465806,-1.0103946,-2.1101274,-0.27518618,-1.8412358,-1.5634942,-3.2820613,-4.471471,0
-355.2152,93.14268,32.0244,18.01464,11.7333,4.845741,0.4187065,1.7015786,-6.7621346,-3.9084082,-3.2696826,-2.0451198,-2.985423,0
-444.03223,108.67281,52.087395,23.563377,16.657425,10.462863,2.47336,1.8746027,-1.5610948,-3.3342068,-1.6865531,-3.468534,-4.273642,0
-436.18494,106.70523,52.26463,28.074993,17.226921,8.802363,1.1339427,1.5250268,-2.8592644,-2.878059,-0.7695622,-5.480103,-4.0696707,0
-455.67743,114.49785,56.479027,24.803558,15.521579,10.972241,2.2491372,1.1064255,-1.5898494,-4.906001,-0.77189213,-2.8399975,-3.074273,0
-405.02994,86.39575,47.23689,25.838907,14.851176,12.2207155,2.0650072,-0.90967655,-1.2149041,-2.0234156,-1.5436978,-2.9773636,-6.4248905,0
-464.3358,114.23385,54.699524,23.055006,17.422821,13.251127,4.7075834,3.045668,-1.6960148,-0.82080215,-0.14153798,-4.319695,-4.881938,0
-435.7083,107.34139,50.700146,26.17906,17.412416,13.577048,2.0411997,2.470746,-0.4946681,-1.6648864,-1.3983763,-3.5153806,-5.909343,0
-388.84177,114.47511,42.079327,29.784803,13.390342,1.020611,-1.545589,-2.6011596,-1.9518721,-5.5523424,-1.1279299,-5.28066,-9.708646,0
-439.15497,118.741165,45.359154,31.606958,25.711096,2.5834575,0.8221121,1.8220326,-1.3814204,-2.6426666,-2.1401374,-3.7814136,-5.3835764,0
-413.072,120.145096,43.5513,36.595795,22.502531,-1.367745,-1.9290898,0.013427532,-1.5518866,-7.3147197,-3.3807485,-5.3872533,-7.9033556,0
-380.54608,121.38614,36.521164,23.202595,9.49832,-0.28151938,-2.34921,-3.9261599,-8.070195,-5.10945,-1.8181143,-7.2340817,-9.366424,0
-424.44955,119.45348,43.87569,31.366713,16.808393,6.128575,-0.11392188,-0.6507554,-3.0274754,-6.649255,-2.7757778,-5.1989202,-8.1278515,0
-392.18073,127.39737,46.39881,27.61941,8.221891,2.934622,-1.4575937,-6.707669,-6.045307,-6.7037954,-1.966629,-7.230106,-8.279243,0
-392.4213,103.05636,38.92434,24.466887,17.62079,3.9736412,-4.259732,-2.3031728,0.72583485,-0.6639214,-1.3208433,-5.172674,-6.169795,0
-419.8647,102.889496,42.210888,22.754063,22.511187,5.8686256,0.9492795,1.5421658,-0.81198394,1.5371243,-1.3303282,-6.3687572,-7.18996,0
-408.04242,99.56477,36.922985,26.254887,25.34244,5.3148837,-2.110853,2.3633642,4.818227,-1.1216156,-0.8395324,-8.56795,-6.78259,0
-363.48477,105.74139,37.86111,24.052187,15.403155,1.7067205,-10.490244,-6.9581585,-2.3738375,-3.0462239,-2.355138,-3.8210857,-12.161437,0
-418.83688,116.03473,40.035942,27.05274,17.67324,3.207629,-4.162702,-0.9092021,-0.6871977,-0.6266529,-0.5746883,-3.628855,-7.400522,0
-419.499,110.23839,44.28794,27.04712,22.734554,8.741648,-5.479489,-5.666195,1.3206985,-2.2288475,-1.4921513,-6.429732,-8.52407,0
-321.68915,83.1845,41.720066,34.15468,17.00137,-3.746294,-12.828825,-6.233499,-0.76218045,-9.563669,-6.5475364,-4.9481907,-6.9609036,0
-425.17416,91.59056,48.903793,31.191854,24.241035,6.2683024,-1.9445645,1.341681,3.2841825,-2.387164,-2.6088774,-5.7034583,-2.950322,0
-412.19867,90.76887,51.075962,33.8051,25.06464,5.3145933,-3.0665145,-0.37435812,4.798348,-5.8913727,-6.2958465,-4.6675305,-4.8239865,0
-352.55292,89.58918,45.518913,28.217155,17.928724,-1.2889807,-10.071077,-3.2544794,-3.3174546,-4.827582,-9.00849,-3.5208678,-6.9353776,0
-389.218,97.60142,48.992065,33.13312,21.371645,1.3833754,-10.5019045,-4.5289025,2.5197098,-6.604434,-5.301401,-5.6075215,-8.266361,0
-434.95132,101.050285,51.38277,35.113354,22.8746,7.3172693,-1.0290437,-2.3473282,2.3056724,-2.94576,-5.049698,-4.347436,-5.9568567,0
-396.77298,121.948265,38.171886,21.10507,10.123806,2.0724137,2.1628916,-2.217441,-2.1848862,-5.912916,-4.0821624,-6.3164344,-9.804075,0
-432.60785,112.55337,50.22563,22.25137,15.953389,5.4201474,1.2468593,2.3015685,0.87417734,-3.2140927,-1.5926143,-6.0311923,-4.214936,0
-428.1368,109.94103,41.19413,22.822258,19.115654,8.605295,1.4574414,3.535078,3.6368518,-3.0313947,-2.2405782,-4.729331,-4.5332017,0
-391.85968,120.1642,41.69724,14.323907,10.375159,4.0808835,3.6673107,-2.489674,-2.4137611,-0.91506237,-1.1321136,-3.3159509,-9.072028,0
-415.95193,123.21107,42.381832,19.457485,11.358995,3.5819037,3.268539,1.2045406,-5.0168295,-1.8770176,-2.2104845,-2.8438234,-5.787587,0
-430.58505,123.5008,53.270042,21.124931,9.913049,6.540359,2.5965886,-3.5780518,-2.4297469,-3.4092686,-3.012231,-6.036314,-7.2133126,0
-377.98596,110.7136,40.01003,20.80646,12.607869,5.530986,-1.9974072,-4.868691,-3.3978758,-5.335901,-0.45952576,-5.6904035,-7.1228952,0
-428.7336,104.30093,42.865166,25.022198,21.29828,11.626817,4.242394,3.0603511,0.6030983,-1.037746,-0.6826411,-7.509697,-4.51786,0
-423.65057,108.617294,48.267162,26.950844,19.519878,8.021787,1.9695309,0.5628359,1.5391203,-1.040866,-3.7698877,-6.959672,-4.3231926,0
-378.17044,114.18825,43.764034,17.172432,10.7023325,7.3849254,-7.753694,-6.8467565,-5.7642546,-4.0787187,-0.256644,-7.4104576,-9.920095,0
-406.6319,118.36872,46.37385,23.070757,9.447664,8.564538,-2.0566876,-7.65813,-1.1464224,-4.242318,0.6239771,-6.194224,-8.4114275,0
-435.98605,111.53163,55.59547,25.23072,17.273046,9.19277,-2.153381,-1.387267,-0.8659734,-3.7434895,-1.33456,-9.213791,-6.8843765,0
-363.59933,122.48359,45.93709,24.781746,3.517385,-3.0685785,-5.5670867,-8.808751,-0.0057702065,-6.532765,-5.6261587,-6.329514,-4.685365,0
-405.3895,118.481476,52.07001,25.380629,6.658571,1.7359422,1.407008,-6.0169425,-2.897518,-3.8230171,-5.539699,-7.5303674,-3.7659037,0
-422.0016,117.04953,52.192196,23.620983,13.445477,3.7284482,-0.18319215,-0.072753645,0.6457101,-2.386871,-4.750896,-7.8489184,-4.4081817,0
-378.9649,121.04532,47.790844,25.35065,7.3396263,0.03801611,-7.51175,-4.3298874,-1.0199963,-7.32221,-2.9015734,-6.6758423,-5.65705,0
-427.60474,121.87975,48.704727,28.697481,18.107185,1.9413251,-2.0437608,-0.91364145,-0.9840882,-7.1826844,-4.3581815,-5.052817,-3.9989834,0
-421.54376,121.835754,50.89222,29.213457,12.712713,3.1047826,-2.631259,-3.9279544,0.45475033,-5.611244,-4.641535,-7.1677237,-6.8759265,0
-377.2143,97.339806,51.524273,30.2851,9.159236,-2.6610963,-5.824694,-3.9292462,0.07935951,-1.6628922,-6.459974,-1.5796918,-7.380203,0
-417.1425,112.68905,52.44132,31.22437,16.086542,1.0565909,-1.8599643,-3.2523568,-0.19891149,-4.730719,-2.2000318,-5.3487225,-4.9715395,0
-399.978,113.924,55.27327,26.117825,10.688513,0.0365887,-4.430322,-7.5754066,0.39681882,-4.2565513,-5.0103626,-7.1939716,-6.73144,0
-369.62424,111.47789,50.378433,25.572111,4.777776,0.6093249,-5.722645,-8.61482,-4.603842,-5.31784,-5.5015907,-6.5128527,-4.0340266,0
-407.05652,110.615555,52.250195,33.55624,11.392558,3.408085,-0.22487658,-4.893005,0.10615551,-3.7169924,-5.530044,-3.9959266,-5.439659,0
-431.34467,110.230934,57.699356,30.924526,14.888821,3.379206,0.2974112,-1.8114401,0.8364867,-2.2230678,-5.9226403,-6.760763,-5.4759226,0
-263.8605,85.15937,17.418354,20.76008,11.28591,-1.0119165,-11.685258,-5.454505,-3.2204719,-2.3680723,-3.2099032,-10.123527,-9.141138,0
-417.69714,101.46964,42.156837,24.448174,26.01972,7.354038,-2.4285035,3.4061863,3.4816682,-0.20520508,-2.8601887,-6.3956876,-7.88348,0
-351.68323,102.33064,30.766338,24.372803,19.515434,3.414154,-9.073999,-0.14499296,3.8587914,-3.8615546,-3.5091934,-6.2834654,-8.225385,0
-387.74893,101.62328,33.75216,28.91793,20.630705,2.028466,-5.447402,1.3673089,-1.7321271,1.7468082,-0.67015475,-7.4034834,-7.029972,0
-418.7945,120.402435,36.7738,25.741072,23.664577,5.9352174,-8.35013,-3.582047,0.7662158,1.5645019,0.64575034,-4.628984,-7.787147,0
-420.07767,107.58916,43.443695,28.55623,23.170738,7.7531004,-10.868378,-1.3343177,-1.2067082,-1.5202202,-0.5674729,-7.15296,-9.324682,0
-342.21948,66.62647,37.9228,32.810505,17.564295,8.820253,-9.632218,-5.1512966,0.6142266,-3.9072733,-7.6787043,-1.2444104,-7.885347,0
-373.4802,66.582886,39.702717,29.594223,17.54757,10.946376,-5.9003696,-0.35466194,3.9544618,-1.0173571,-4.1812124,-4.5337014,-3.1591225,0
-395.2527,72.20909,44.33938,30.547226,21.939993,11.138393,-0.12786064,0.4627399,4.7674255,-4.1959395,-1.4170122,-2.8712878,-7.1171885,0
-358.58347,70.04744,45.24751,28.023674,17.59416,10.128869,-6.958035,-5.1078625,2.3161278,-5.5805645,-3.1332083,-4.473629,-7.4691873,0
-369.79895,76.384,42.484756,34.91515,18.107063,10.8116455,-6.3002453,-9.378809,2.7890124,-6.8941526,-5.05073,-5.975443,-7.702074,0
-403.6771,78.24788,45.87502,34.065746,23.691986,13.002765,-3.1829758,-3.9823494,4.8841505,-2.8009014,-1.85462,-5.0539765,-5.528293,0
-302.26883,86.87335,38.400692,17.530811,-0.5796939,-0.36215514,-8.048405,-4.6859245,-0.5841491,-6.31711,-4.856441,-3.377603,-4.587663,0
-421.0124,91.977905,50.55457,29.197277,17.647364,8.2751045,1.7920532,0.18832779,0.8113011,-2.2771163,-3.6327698,-4.4073334,-2.5902045,0
-405.38852,101.778046,45.770523,25.286488,15.301325,7.4420733,0.91368586,0.73123944,-0.05622429,-3.4208512,-2.592919,-7.062743,-3.787481,0
-329.37427,102.45865,38.28562,19.18854,4.316224,2.2426045,-7.2624106,-8.239937,-4.780435,-4.2139554,-4.689817,-6.0073786,-4.7506833,0
-414.9423,107.97489,50.455395,25.873394,13.488567,9.448171,1.3231994,-6.422447,-2.3832486,-1.0551021,-2.5581188,-4.616365,-5.18211,0
-441.8598,104.77484,52.966305,25.61226,16.836336,11.271789,2.1625106,1.2512926,0.19667992,-2.6980634,-2.671501,-5.0882277,-4.105759,0
-296.21536,73.90962,26.87384,24.124498,12.809731,-0.09888515,-8.842171,-9.83909,-4.8598876,-2.292432,-9.363248,-0.59916914,-0.035598278,0
-452.57422,107.107506,48.961105,27.22533,22.854916,7.3719373,-0.57365584,-0.90249985,-1.3795353,-2.3198152,-1.8549658,-0.011761728,-2.5865898,0
-394.22366,86.69449,40.809284,31.253946,19.031548,8.498203,-3.5842226,-5.6625605,1.291524,-1.953196,-7.8660846,-0.94935507,-0.98397654,0
-401.2328,102.86188,38.660233,25.45063,24.795145,4.197813,-9.314311,-5.372238,0.6918571,-5.6376867,-4.7652054,-3.931177,-2.3354633,0
-407.6061,101.6198,40.15074,31.761358,19.533712,3.969565,-2.3225462,-6.916029,-3.2087948,-4.3115377,-5.9505997,-1.7531009,-0.103566796,0
-484.2049,111.18213,56.818604,31.664482,26.362299,9.430328,2.7922852,0.64493275,0.56578684,-1.7993742,-2.3179412,-3.3211133,-1.38336,0
-192.46417,62.803917,2.1942077,-1.9809462,3.206116,-5.8070955,-3.0660958,-6.487271,-14.565576,-0.25666153,-8.6561,-3.905808,-1.4207596,0
-335.5384,96.0358,29.696186,16.598742,12.879247,1.2809532,1.7059146,-6.83716,-9.000301,-3.6571238,-3.3886218,1.1289823,-0.6661558,0
-270.71805,83.11587,22.268648,8.810803,5.5105004,0.19131924,1.6745573,-7.466482,-9.204318,1.0962747,-8.146335,-1.9472405,-2.4619458,0
-448.79636,96.85975,53.592056,24.031664,18.621174,10.791227,3.3187737,2.4855433,-3.2314932,-1.3561333,0.10010845,-0.27046064,-1.5149843,0
-458.98654,119.89301,49.868114,19.376135,15.673305,10.7268,2.2474892,2.1331012,-0.9065856,-5.5956783,0.9580289,4.5964365,-1.0345981,0
-385.00897,103.23366,40.806156,15.110874,11.610344,5.766371,1.8459939,-6.365013,-7.1641746,-7.0308466,-1.5994897,0.37199804,-1.9856471,0
-346.67493,78.36097,32.454475,19.208628,18.619974,6.784401,-0.41764656,-3.1893725,-1.7050447,-3.356714,-3.0093246,1.4279505,-4.272676,0
-485.4338,113.09741,56.7801,23.178915,19.422945,15.3965025,7.072568,2.0303524,-2.2764692,-3.610937,1.3437334,1.1852888,-3.2886252,0
-471.9772,107.56323,54.870583,23.283602,20.65426,16.037998,6.320504,0.77782184,-0.9424503,-1.0983126,-0.21927686,-0.059845854,-4.003792,0
-355.9294,96.04014,31.315329,16.99081,17.629408,7.007432,-4.1425242,-3.0830364,-8.74519,-4.608325,1.2163992,-1.2854728,-4.547107,0
-437.49252,106.98252,47.927006,17.56163,18.090158,12.630719,2.108586,-2.1339536,-6.621971,-4.2364078,1.063516,2.5072227,-3.146613,0
-384.38275,104.03361,35.550583,13.642485,18.64511,11.191177,1.2286987,-4.481573,-6.493085,4.095366,1.0112692,1.3335056,-3.7588954,0
-442.88803,104.407845,49.836853,19.154402,21.010178,13.330757,4.4835176,-0.034742877,-3.5064492,0.89444095,-0.11478334,1.4085824,-2.8687382,0
-493.08673,111.28627,60.883213,26.576729,21.975994,14.771113,4.4746556,3.327738,-2.1545262,-3.5191894,0.06927726,-0.9339939,-4.5067496,0
-486.67276,112.43047,58.19904,23.897516,20.115973,13.775771,6.968039,3.2681453,-0.63908976,-5.1764517,1.7980808,0.7193146,-2.9857535,0
-479.70215,109.1079,57.658092,24.656755,22.459251,15.065671,8.893409,3.594889,0.6924827,-2.568431,1.7633026,0.6447992,-4.0918236,0
-261.104,77.2189,23.392532,19.883242,12.976331,-9.503184,-9.33636,-7.481725,-12.198176,-3.5225022,-2.1404047,-2.3186655,-4.44334,0
-424.09482,119.0074,41.48107,26.618683,25.174984,1.0726345,-9.870354,0.37550133,-5.296341,-6.841021,0.013053274,5.3462267,-5.213894,0
-338.6488,88.22844,40.899323,19.881023,17.369745,-1.7555904,-11.84047,-2.0380626,-4.719007,-4.9722986,-2.41533,0.19957997,-5.8957934,0
-372.06378,112.74886,34.893932,22.904541,20.613344,-1.9215463,-7.9184184,-7.43443,-6.8188057,-5.1225853,-3.7258718,2.0711586,-5.5407653,0
-391.3561,112.5916,37.331646,22.420565,24.279556,1.7296667,-6.157979,-5.8602586,-7.421274,-4.7032094,-0.38489774,0.8659705,-6.085052,0
-460.85678,121.084,53.35974,22.851374,23.462242,8.215918,-0.359444,1.5348661,-3.3543303,-5.2522025,-3.1578424,2.3026836,-2.4456966,0
-371.2043,102.13933,33.82807,16.416653,21.789455,-0.09125865,-8.254657,-4.6467843,-2.0139968,-1.8590122,-3.0368598,1.9346563,-4.0628657,0
-440.1357,116.54057,41.923588,19.720406,23.950949,5.5772953,-4.2038307,-1.7322795,-4.234446,-2.78364,0.6822879,1.7786787,-3.4057941,0
-461.37766,105.131454,50.69934,28.151003,25.111162,9.526205,0.46491703,0.62430847,0.47007743,-2.249994,-0.5645773,-0.61562645,-5.2663465,0
-407.21802,105.44656,36.121807,16.885088,20.949104,8.752992,-3.4890087,-1.5825686,-0.79052025,-1.898849,0.6879885,1.7983589,-3.9063137,0
-405.0708,106.57203,36.20752,22.544682,21.908384,3.649848,-1.8162152,-3.7833283,-3.3842273,-2.9320378,-0.65844774,2.9146185,-3.460236,0
-475.59497,111.48337,50.949524,23.641262,26.387539,10.5494,-0.8575504,0.25685668,1.7511874,-2.4798756,-1.8979024,-1.115442,-3.9347358,0
-301.0134,80.79167,33.41506,15.531214,14.6876545,-3.6809473,-7.6175346,-3.596412,-6.743307,-3.5778854,-9.626017,-1.977034,-2.992454,0
-417.07047,101.64836,49.36537,23.972725,22.341448,-0.79963136,-5.765488,3.3713357,-5.934726,-6.3385262,-0.98955977,-0.383522,-2.0157676,0
-366.79694,74.79805,39.532288,22.556328,21.899433,3.441657,0.5345169,3.2556477,-0.9270355,-3.4256825,-2.6955848,-4.6572356,-3.7814012,0
-361.37277,79.078255,32.598557,26.569487,26.457138,3.5190198,-6.324529,0.12653176,0.2961567,-4.30588,-7.9399185,1.8127223,-0.0769072,0
-409.25928,94.02967,48.488483,22.072493,23.711796,4.881907,-2.8080864,2.1908853,0.06263993,-2.9741552,-4.841444,-0.07403702,-2.1196976,0
-470.78488,110.209305,58.681263,24.384064,24.602121,11.835874,1.8093146,1.4627455,-0.22232166,-4.1200347,-1.9367415,-2.2401848,-2.545443,0
-303.82858,98.69368,28.09939,7.6995177,0.7027874,-4.6220818,-0.5641418,0.27567416,-10.234195,-7.561428,-3.3457937,0.3406519,-2.8703883,0
-465.55212,120.86693,53.93056,18.54907,16.932554,5.1015606,1.9430754,4.103112,-3.6416647,-4.4602094,0.56249917,1.841853,-2.3463264,0
-470.14996,112.32909,52.8121,24.459038,21.62599,10.417131,4.7598367,5.8395133,-1.5187359,-3.4521315,-2.276771,0.2776141,-2.1577857,0
-382.47906,116.90578,35.826447,17.962008,13.271673,8.337932,3.3888462,-3.86722,-4.206835,-2.5395155,-2.335246,-1.5404637,-4.2024026,0
-391.7055,115.9104,38.824097,13.669525,16.473875,4.6151056,-0.23846407,-2.3286445,-9.110614,-5.7633486,1.3406119,1.5170223,-7.1800933,0
-470.9292,119.485886,53.47437,19.018368,19.315392,8.663345,2.5840297,4.7045913,-3.6325953,-4.1053443,-0.45433214,1.4520855,-3.5224843,0
-279.5591,85.22259,27.84112,10.286634,9.585053,0.73081106,-3.360429,-12.645182,-14.483008,-2.0078163,-1.9944918,-3.1056669,-2.5071704,0
-428.3693,114.69299,49.37741,19.162975,18.402689,7.3545794,-1.5572101,-4.9793324,-8.096791,-3.8399105,3.3780508,1.5872957,-4.9657836,0
-457.62848,113.99191,55.840405,24.022594,20.793358,11.387333,1.4208064,-1.6453804,-4.667204,-4.331123,3.8034658,-0.51058257,-4.4368806,0
-422.73016,117.217545,49.969486,13.617159,18.748423,10.291906,1.623614,-4.463427,-12.612038,-5.6079617,1.3251876,0.46035352,-1.7303438,0
